"ID","ITEM","CONDITION","RESPONSE_TIME","ACCURATE","LIST","TYPE","QUESTION","CORRECT_ANSWER","ANSWER_CLEAN"
"P20",11,"Bad control",3714.18202073117,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P20",12,"Well-formed control",4579.01848084066,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P20",13,"Bad control",3315.8472926182,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P20",14,"Illusion",7064.81905644408,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P20",15,"Bad control",8899.13286150805,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P20",16,"Illusion",2786.04725824707,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P20",17,"Well-formed control",4835.06310927243,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P20",18,"Illusion",10310.7794275991,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P20",19,"Bad control",3167.512108513,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P20",20,"Well-formed question",200,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P20",21,"Well-formed question",5974.99545286348,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P20",22,"Well-formed control",1255.0396294105,"correct","List1","Type1","Question 22","Answer X","Answer Y"
"P20",23,"Illusion",834.255892009882,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P20",24,"Bad control",8541.32843451908,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P20",25,"Bad control",11695.8018795438,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P20",26,"Well-formed control",612.191803894944,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P20",27,"Illusion",8132.56655327367,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P20",28,"Well-formed control",4577.23811371613,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P20",29,"Well-formed control",5566.59867651134,"dont_know","List1","Type1","Question 29","Answer X","Answer Y"
"P20",30,"Illusion",8820.16317843723,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P20",31,"Well-formed control",5867.93725582339,"dont_know","List1","Type1","Question 31","Answer X","Answer Y"
"P20",32,"Well-formed control",1402.22507126184,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P20",33,"Well-formed control",2999.57558820318,"dont_know","List1","Type1","Question 33","Answer X","Answer Y"
"P20",34,"Well-formed control",7848.96512546817,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P20",35,"Well-formed control",200,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P20",36,"Well-formed question",8073.92746285483,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P20",37,"Well-formed control",200,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P20",38,"Well-formed question",4198.19306783718,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P20",39,"Well-formed control",4173.82480695691,"dont_know","List1","Type1","Question 39","Answer X","Answer Y"
"P20",40,"Bad control",8149.01639158076,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P20",41,"Well-formed question",4800.93487666949,"incorrect","List1","Type1","Question 41","Answer X","Answer Y"
"P21",1,"Illusion",4791.57312911914,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P21",2,"Bad control",6321.97506900475,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P21",3,"Bad control",1638.23829793918,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P21",4,"Illusion",3720.54771358531,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P21",5,"Well-formed control",9909.61144709597,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P21",6,"Bad control",6276.94749002912,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P21",7,"Bad control",260.949613562988,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P21",8,"Illusion",6719.09109720953,"incorrect","List1","Type1","Question 8","Answer X","Answer Y"
"P21",9,"Well-formed question",200,"incorrect","List1","Type1","Question 9","Answer X","Answer Y"
"P21",10,"Illusion",2273.47434982407,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P21",11,"Well-formed question",8491.63350610765,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P21",12,"Bad control",200,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P21",13,"Well-formed question",200,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P21",14,"Illusion",9104.73613148382,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P21",15,"Illusion",1495.00514854665,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P21",16,"Bad control",7997.42425405584,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P21",17,"Well-formed question",3511.4485250697,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P21",18,"Bad control",5491.69910825254,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P21",19,"Well-formed control",8382.0783842154,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P21",20,"Illusion",2083.24211778128,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P21",21,"Well-formed question",3019.12217651761,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P21",22,"Illusion",2932.31057795429,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P21",23,"Bad control",12826.1948116647,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P21",24,"Bad control",4565.39764919867,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P21",25,"Well-formed question",5826.28232785413,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P21",26,"Bad control",3131.54587577034,"dont_know","List1","Type1","Question 26","Answer X","Answer Y"
"P21",27,"Well-formed control",3958.17183534922,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P21",28,"Well-formed question",9097.68310924376,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P21",29,"Well-formed question",2895.29106930048,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P21",30,"Well-formed control",5056.43151747587,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P21",31,"Illusion",5780.55594225128,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P21",32,"Well-formed question",2560.04555666823,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P21",33,"Bad control",10194.2860236197,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P21",34,"Well-formed control",200,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P21",35,"Well-formed control",13405.3514644927,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P21",36,"Illusion",3160.67556759047,"incorrect","List1","Type1","Question 36","Answer X","Answer Y"
"P21",37,"Well-formed control",10662.4026792399,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P21",38,"Illusion",200,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P21",39,"Illusion",7863.06591465672,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P21",40,"Well-formed control",8646.876294048,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P21",41,"Illusion",200,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P22",1,"Illusion",1662.1073329513,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P22",2,"Well-formed control",5783.44967705664,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P22",3,"Bad control",7690.71860183562,"incorrect","List1","Type1","Question 3","Answer X","Answer Y"
"P22",4,"Illusion",1670.46650271289,"incorrect","List1","Type1","Question 4","Answer X","Answer Y"
"P22",5,"Illusion",3619.04290740434,"incorrect","List1","Type1","Question 5","Answer X","Answer Y"
"P22",6,"Illusion",10075.5635781785,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P22",7,"Bad control",715.916623345067,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P22",8,"Bad control",7088.67531478147,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P22",9,"Bad control",5556.16710914037,"dont_know","List1","Type1","Question 9","Answer X","Answer Y"
"P22",10,"Well-formed question",200,"incorrect","List1","Type1","Question 10","Answer X","Answer Y"
"P22",11,"Well-formed question",1707.32922191048,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P22",12,"Well-formed question",6947.41508970123,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P22",13,"Bad control",4942.55441785894,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P22",14,"Well-formed question",9265.02987993505,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P22",15,"Well-formed control",2448.71984694998,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P22",16,"Well-formed control",200,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P22",17,"Well-formed question",7902.70303151301,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P22",18,"Bad control",2308.92300978879,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P22",19,"Illusion",4857.74453445391,"dont_know","List1","Type1","Question 19","Answer X","Answer Y"
"P22",20,"Bad control",9457.17741033888,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P22",21,"Well-formed control",3922.01387865916,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P22",22,"Illusion",9997.20095731953,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P22",23,"Well-formed control",371.693447833255,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P22",24,"Well-formed control",8852.66861303538,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P22",25,"Well-formed control",6006.82909537509,"incorrect","List1","Type1","Question 25","Answer X","Answer Y"
"P22",26,"Illusion",1775.56954449218,"incorrect","List1","Type1","Question 26","Answer X","Answer Y"
"P22",27,"Bad control",247.09254866987,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P22",28,"Well-formed question",4395.76026923977,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P22",29,"Well-formed control",6041.90584896997,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P22",30,"Well-formed control",6135.33450382641,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P22",31,"Bad control",5826.68484427308,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P22",32,"Bad control",2763.84882688552,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P22",33,"Illusion",2585.27301500627,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P22",34,"Illusion",5277.02861334296,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P22",35,"Illusion",2477.44533884837,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P22",36,"Bad control",7922.24810406928,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P22",37,"Well-formed control",5702.15172432008,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P22",38,"Well-formed control",2392.17995060747,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P22",39,"Bad control",200,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P22",40,"Bad control",2201.25532379326,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P22",41,"Bad control",10461.3238948999,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P23",1,"Illusion",2408.49833361269,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P23",2,"Illusion",1418.74649615312,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P23",3,"Bad control",6183.20178103077,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P23",4,"Well-formed question",5712.50947380783,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P23",5,"Bad control",6486.25283279181,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P23",6,"Well-formed control",3806.45046794367,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P23",7,"Well-formed control",9679.2891287768,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P23",8,"Well-formed question",200,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P23",9,"Bad control",4027.89944555289,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P23",10,"Illusion",1892.91134736423,"incorrect","List1","Type1","Question 10","Answer X","Answer Y"
"P23",11,"Well-formed control",7826.42096920605,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P23",12,"Illusion",4892.50431400208,"incorrect","List1","Type1","Question 12","Answer X","Answer Y"
"P23",13,"Bad control",7585.91351911609,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P23",14,"Bad control",10499.6561686417,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P23",15,"Illusion",4930.79729208304,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P23",16,"Well-formed control",2730.35237733218,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P23",17,"Well-formed question",1145.28110054096,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P23",18,"Well-formed control",3869.09851250691,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P23",19,"Well-formed control",4680.15950014094,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P23",20,"Bad control",10294.8236801069,"dont_know","List1","Type1","Question 20","Answer X","Answer Y"
"P23",21,"Well-formed control",237.643687300537,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P23",22,"Well-formed question",200,"correct","List1","Type1","Question 22","Answer X","Answer Y"
"P23",23,"Illusion",2957.95178161727,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P23",24,"Well-formed control",7435.63683044842,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P23",25,"Bad control",6699.63452125358,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P23",26,"Bad control",1389.73253862829,"incorrect","List1","Type1","Question 26","Answer X","Answer Y"
"P23",27,"Well-formed control",5504.67287642382,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P23",28,"Well-formed question",3964.11345681185,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P23",29,"Well-formed question",8434.89056470744,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P23",30,"Bad control",7522.90935829781,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P23",31,"Bad control",3218.98598739159,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P23",32,"Bad control",4319.24685741876,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P23",33,"Well-formed question",6475.98135699297,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P23",34,"Bad control",200,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P23",35,"Well-formed control",3671.03384174217,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P23",36,"Well-formed control",7382.44200262241,"correct","List1","Type1","Question 36","Answer X","Answer Y"
